client_ID,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,gender,marital_status,education_level,country,state,city,city_latitude,city_longitude,employment_type,loan_term_months,loan_to_income_ratio,other_debt,debt_to_income_ratio,open_accounts,credit_utilization_ratio,past_delinquencies
CUST_24511,34,58000,RENT,11,PERSONAL,B,10000,10.65,0,0.17,N,9,Male,Divorced,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,36,0.172413793,15284.35982,0.435937238,5,0.336784882,0
CUST_24512,27,73580,MORTGAGE,3,EDUCATION,D,19950,14.96,0,0.27,N,7,Female,Divorced,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,60,0.27113346,12835.95085,0.445582371,2,0.4603751,0
CUST_24513,34,73600,MORTGAGE,10,HOMEIMPROVEMENT,B,15000,12.42,0,0.2,N,7,Female,Married,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.203804348,15771.3172,0.418088549,4,0.519794541,0
CUST_24514,29,58000,RENT,3,PERSONAL,A,10000,6.99,0,0.17,N,5,Male,Single,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.172413793,9039.20402,0.328262138,10,0.255240145,0
CUST_24515,32,58000,RENT,3,MEDICAL,B,10000,10.96,0,0.17,N,10,Female,Single,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Part-time,12,0.172413793,5608.427264,0.269110815,14,0.489043826,0
CUST_24516,28,58100,RENT,4,MEDICAL,B,10000,10.25,0,0.17,N,8,Male,Married,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.17211704,11026.09847,0.361894982,12,0.763829329,1
CUST_24517,27,57800,MORTGAGE,11,MEDICAL,D,16000,16.29,1,0.24,N,8,Male,Widowed,Master,USA,Texas,Houston,29.7604,-95.3698,Full-time,60,0.276816609,3877.484525,0.343901116,15,0.791994016,1
CUST_24518,35,74000,MORTGAGE,13,DEBTCONSOLIDATION,A,5000,7.9,0,0.07,N,5,Female,Married,High School,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,36,0.067567568,7515.371027,0.169126635,15,0.61451685,0
CUST_24519,34,74000,MORTGAGE,10,EDUCATION,C,17000,14.27,0,0.23,Y,10,Male,Single,Bachelor,UK,England,Manchester,53.4808,-2.2426,Full-time,24,0.22972973,20931.31907,0.512585393,14,0.822020236,0
CUST_24520,27,59004,RENT,3,EDUCATION,D,10000,16.32,0,0.17,Y,6,Male,Married,Master,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,60,0.169480035,14530.09566,0.415736148,7,0.057586579,0
CUST_24521,29,74000,MORTGAGE,4,DEBTCONSOLIDATION,B,12000,,0,0.16,N,9,Male,Married,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Part-time,60,0.162162162,16357.24422,0.383206003,9,0.298905469,0
CUST_24522,27,74000,MORTGAGE,4,EDUCATION,D,12100,16.89,0,0.16,Y,9,Female,Single,High School,USA,California,San Francisco,37.7749,-122.4194,Part-time,60,0.163513514,14602.25922,0.360841341,8,0.660083919,3
CUST_24523,32,74000,MORTGAGE,1,HOMEIMPROVEMENT,A,1200,7.49,0,0.02,N,9,Female,Single,Master,UK,Wales,Swansea,51.6214,-3.9436,Full-time,36,0.016216216,10473.75747,0.157753479,3,0.860287634,1
CUST_24524,28,74000,MORTGAGE,13,PERSONAL,B,7800,10.99,0,0.11,N,7,Female,Single,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.105405405,13893.73287,0.293158552,1,0.833202724,0
CUST_24525,29,54000,RENT,5,HOMEIMPROVEMENT,C,10000,13.49,1,0.19,Y,9,Female,Single,Bachelor,UK,England,Manchester,53.4808,-2.2426,Full-time,24,0.185185185,6363.918771,0.303035533,8,0.143694456,2
CUST_24526,32,74000,MORTGAGE,5,PERSONAL,B,15000,11.11,0,0.2,N,7,Female,Married,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Self-employed,12,0.202702703,6622.236952,0.292192391,6,0.05860881,3
CUST_24527,30,74000,OWN,13,MEDICAL,B,10500,10.74,0,0.14,N,8,Male,Married,Master,UK,Scotland,Edinburgh,55.9533,-3.1883,Part-time,24,0.141891892,16606.26133,0.366300829,9,0.431389805,0
CUST_24528,30,74000,MORTGAGE,0,PERSONAL,A,7625,,0,0.1,N,5,Female,Single,Master,USA,New York,New York City,40.7128,-74.006,Unemployed,60,0.103040541,20703.26791,0.382814431,5,0.293469347,0
CUST_24529,28,60000,RENT,8,EDUCATION,A,10000,8.9,0,0.17,N,9,Male,Single,Master,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.166666667,16185.36764,0.436422794,2,0.79455659,0
CUST_24530,33,74000,MORTGAGE,2,MEDICAL,A,20500,6.54,0,0.28,N,10,Female,Single,High School,UK,Wales,Swansea,51.6214,-3.9436,Full-time,24,0.277027027,5604.884284,0.352768707,9,0.753808713,0
CUST_24531,29,74000,MORTGAGE,8,EDUCATION,B,25000,11.49,0,0.34,N,6,Male,Married,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Part-time,12,0.337837838,20360.06645,0.612973871,8,0.248019672,0
CUST_24532,29,74000,MORTGAGE,0,HOMEIMPROVEMENT,A,9000,7.51,0,0.12,N,10,Female,Single,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,60,0.121621622,13067.84386,0.298214106,10,0.875843161,0
CUST_24533,32,68000,MORTGAGE,6,EDUCATION,C,1000,14.72,1,0.01,Y,9,Female,Married,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Self-employed,12,0.014705882,13667.96611,0.215705384,7,0.165874011,0
CUST_24534,28,74000,MORTGAGE,6,EDUCATION,B,18000,10.75,0,0.24,N,5,Female,Married,Bachelor,USA,New York,New York City,40.7128,-74.006,Self-employed,12,0.243243243,7254.673728,0.341279375,5,0.079013529,0
CUST_24535,29,54000,RENT,12,PERSONAL,B,10000,11.71,1,0.19,N,7,Female,Single,High School,UK,England,London,51.5074,-0.1278,Full-time,24,0.185185185,4708.316742,0.272376236,13,0.545084636,2
CUST_24536,32,74000,OWN,3,PERSONAL,B,5000,10.62,0,0.07,N,10,Female,Single,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,60,0.067567568,20771.79793,0.34826754,9,0.71042177,2
CUST_24537,30,74000,MORTGAGE,14,VENTURE,C,14000,13.92,0,0.19,Y,10,Female,Single,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Self-employed,36,0.189189189,16102.42959,0.406789589,13,0.486807134,0
CUST_24538,30,60000,RENT,,VENTURE,A,10000,6.03,0,0.17,N,7,Male,Married,High School,USA,New York,Buffalo,42.8864,-78.8784,Part-time,60,0.166666667,15109.19792,0.418486632,7,0.121968447,1
CUST_24539,32,60000,RENT,0,PERSONAL,B,10000,12.42,0,0.17,N,9,Male,Divorced,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,36,0.166666667,9551.980775,0.325866346,7,0.470145709,0
CUST_24540,32,74000,MORTGAGE,0,PERSONAL,A,1800,8.94,0,0.02,N,10,Female,Widowed,High School,USA,Texas,Dallas,32.7767,-96.797,Self-employed,24,0.024324324,11260.94525,0.17649926,9,0.553250672,1
CUST_24541,30,60000,RENT,2,PERSONAL,A,10000,7.49,0,0.17,N,7,Female,Single,Bachelor,USA,New York,Buffalo,42.8864,-78.8784,Unemployed,60,0.166666667,4789.059835,0.246484331,12,0.791023648,0
CUST_24542,28,54000,RENT,2,EDUCATION,D,10000,16.49,1,0.19,Y,7,Female,Single,Bachelor,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,36,0.185185185,12167.51204,0.410509482,15,0.091037955,0
CUST_24543,35,74000,MORTGAGE,9,EDUCATION,A,8200,8,0,0.11,N,5,Female,Single,High School,USA,Texas,Dallas,32.7767,-96.797,Full-time,36,0.110810811,13070.53965,0.287439725,1,0.361935322,0
CUST_24544,28,74000,OWN,12,VENTURE,D,5450,12.67,0,0.07,Y,6,Female,Married,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,36,0.073648649,17758.11693,0.313623202,11,0.734360033,0
CUST_24545,34,74004,OWN,6,VENTURE,A,7200,6.62,0,0.1,N,7,Male,Married,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Self-employed,36,0.097292038,11538.15288,0.253204595,2,0.768508774,1
CUST_24546,35,60000,RENT,7,PERSONAL,B,10000,11.11,0,0.17,N,9,Female,Married,Master,Canada,BC,Vancouver,49.2827,-123.1207,Part-time,24,0.166666667,6576.882242,0.276281371,6,0.931684627,0
CUST_24547,29,74004,MORTGAGE,2,DEBTCONSOLIDATION,B,10000,11.86,0,0.14,N,8,Female,Married,Bachelor,USA,New York,Buffalo,42.8864,-78.8784,Full-time,36,0.135127831,4928.518033,0.201725826,3,0.722404055,0
CUST_24548,29,74004,MORTGAGE,13,PERSONAL,B,13000,11.26,0,0.18,N,6,Male,Widowed,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.17566618,13506.02763,0.358170202,6,0.642951851,2
CUST_24549,28,54000,RENT,11,DEBTCONSOLIDATION,D,10000,16.02,1,0.19,Y,8,Male,Single,Master,USA,New York,New York City,40.7128,-74.006,Full-time,60,0.185185185,7418.836351,0.322571044,3,0.457101666,0
CUST_24550,33,60000,RENT,5,EDUCATION,A,10000,5.79,0,0.17,N,5,Male,Single,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,24,0.166666667,6146.03557,0.269100593,13,0.884501366,1
CUST_24551,34,60000,RENT,1,EDUCATION,B,10000,9.62,0,0.17,N,9,Female,Single,High School,UK,England,Manchester,53.4808,-2.2426,Part-time,36,0.166666667,9207.614613,0.32012691,7,0.356532513,1
CUST_24552,28,60000,RENT,4,EDUCATION,A,10000,6.54,0,0.17,N,6,Female,Single,PhD,Canada,BC,Victoria,48.4284,-123.3656,Part-time,36,0.166666667,14231.17119,0.403852853,9,0.939325382,1
CUST_24553,34,74256,MORTGAGE,1,HOMEIMPROVEMENT,B,11000,9.25,0,0.15,N,9,Male,Widowed,Master,USA,Texas,Dallas,32.7767,-96.797,Part-time,60,0.148136178,13582.24979,0.33104732,11,0.442746562,0
CUST_24554,32,74280,MORTGAGE,4,DEBTCONSOLIDATION,B,6400,,0,0.09,N,10,Female,Single,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,60,0.086160474,10377.27881,0.225865358,12,0.746022841,0
CUST_24555,32,74346,MORTGAGE,16,MEDICAL,A,7000,7.9,0,0.09,N,9,Male,Married,High School,USA,New York,New York City,40.7128,-74.006,Self-employed,60,0.094154359,19134.3655,0.351523492,13,0.634634503,0
CUST_24556,29,74360,OWN,7,MEDICAL,A,8725,5.99,0,0.12,N,7,Male,Married,Bachelor,UK,Wales,Swansea,51.6214,-3.9436,Full-time,60,0.117334588,12693.83805,0.28804247,1,0.859631489,0
CUST_24557,28,74400,MORTGAGE,7,MEDICAL,B,12000,,0,0.16,N,6,Male,Married,Bachelor,UK,England,London,51.5074,-0.1278,Full-time,24,0.161290323,22218.51712,0.459926305,8,0.900504519,3
CUST_24558,29,60000,RENT,5,MEDICAL,A,10000,7.88,0,0.17,N,8,Male,Married,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,36,0.166666667,5367.251201,0.256120853,10,0.083636377,1
CUST_24559,27,54000,RENT,4,DEBTCONSOLIDATION,D,10000,15.95,1,0.19,N,9,Female,Married,Master,UK,Wales,Swansea,51.6214,-3.9436,Full-time,36,0.185185185,15551.29281,0.473172089,7,0.700352879,0
CUST_24560,30,74400,OWN,8,VENTURE,A,7500,,0,0.1,N,7,Female,Single,High School,USA,Texas,Dallas,32.7767,-96.797,Full-time,12,0.100806452,7442.962884,0.200846275,10,0.500739048,0
CUST_24561,31,74400,MORTGAGE,11,VENTURE,A,13000,7.88,0,0.17,N,10,Male,Married,Master,Canada,BC,Victoria,48.4284,-123.3656,Full-time,36,0.174731183,4165.801117,0.230723133,4,0.212704137,0
CUST_24562,27,68400,MORTGAGE,8,DEBTCONSOLIDATION,C,8000,14.26,1,0.12,N,7,Female,Divorced,Master,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,12,0.116959064,12187.94387,0.295145378,1,0.73438447,0
CUST_24563,32,60000,RENT,4,VENTURE,A,10000,7.51,0,0.17,N,9,Male,Single,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Full-time,36,0.166666667,12858.62075,0.380977012,6,0.412626579,0
CUST_24564,29,54000,RENT,0,PERSONAL,D,10000,14.96,1,0.19,N,9,Female,Single,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Part-time,36,0.185185185,3176.479923,0.244008887,10,0.378673424,0
CUST_24565,28,74600,OWN,12,PERSONAL,C,9500,10.78,0,0.13,N,9,Female,Married,High School,UK,England,Manchester,53.4808,-2.2426,Unemployed,36,0.127345845,18572.63997,0.376308847,13,0.689792597,0
CUST_24566,31,74628,MORTGAGE,12,DEBTCONSOLIDATION,C,15000,12.99,0,0.2,N,5,Female,Divorced,High School,UK,Wales,Swansea,51.6214,-3.9436,Self-employed,60,0.200996945,4450.664788,0.260634947,6,0.582731461,0
CUST_24567,34,74700,OWN,10,MEDICAL,B,14000,9.91,0,0.19,N,5,Male,Single,High School,USA,New York,New York City,40.7128,-74.006,Full-time,36,0.187416332,10660.91838,0.330132776,7,0.469004046,2
CUST_24568,29,60000,RENT,4,DEBTCONSOLIDATION,A,10000,8.59,0,0.17,N,5,Female,Married,Bachelor,UK,England,Manchester,53.4808,-2.2426,Full-time,36,0.166666667,12335.70985,0.372261831,7,0.921762681,1
CUST_24569,28,74778,MORTGAGE,13,PERSONAL,C,6000,13.98,0,0.08,N,9,Female,Single,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Full-time,60,0.080237503,5398.208702,0.152427301,7,0.934090423,0
CUST_24570,34,60000,RENT,14,HOMEIMPROVEMENT,C,10000,13.57,0,0.17,N,6,Male,Single,High School,UK,Wales,Swansea,51.6214,-3.9436,Part-time,60,0.166666667,14192.67343,0.403211224,5,0.898201318,0
CUST_24571,27,74800,MORTGAGE,1,MEDICAL,B,21000,10.59,0,0.28,N,7,Male,Single,PhD,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,60,0.280748663,9671.64991,0.410048796,14,0.520829364,2
CUST_24572,27,60000,RENT,1,PERSONAL,C,10000,13.22,0,0.17,N,7,Male,Married,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,36,0.166666667,15823.50035,0.430391673,5,0.528883662,1
CUST_24573,28,68900,MORTGAGE,1,PERSONAL,E,18000,17.39,1,0.26,N,7,Male,Single,High School,UK,England,London,51.5074,-0.1278,Part-time,60,0.261248186,13403.31008,0.455780988,4,0.190483369,0
CUST_24574,28,75000,OWN,11,EDUCATION,B,12000,12.69,0,0.16,N,5,Male,Single,Master,Canada,Quebec,Quebec City,46.8139,-71.208,Part-time,60,0.16,7358.20088,0.258109345,6,0.44842418,1
CUST_24575,29,60000,RENT,11,EDUCATION,C,10000,11.97,0,0.17,N,5,Male,Single,Master,USA,Texas,Houston,29.7604,-95.3698,Full-time,36,0.166666667,5599.38161,0.259989693,13,0.782281127,0
CUST_24576,27,60132,RENT,11,VENTURE,B,10000,10.62,0,0.17,N,6,Female,Married,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,60,0.166300805,7192.846881,0.285918427,4,0.123285632,1
CUST_24577,29,75000,OWN,1,VENTURE,B,18000,12.42,0,0.24,N,9,Female,Divorced,Bachelor,UK,Wales,Swansea,51.6214,-3.9436,Full-time,12,0.24,14741.04934,0.436547325,15,0.424303098,1
CUST_24578,33,60626,RENT,3,VENTURE,B,10000,10.74,0,0.16,N,6,Female,Married,High School,UK,Wales,Swansea,51.6214,-3.9436,Unemployed,36,0.164945733,3087.439526,0.21587173,7,0.248242455,1
CUST_24579,30,75000,OWN,14,VENTURE,C,10000,14.27,0,0.13,Y,6,Female,Married,PhD,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,36,0.133333333,8627.659331,0.248368791,13,0.663432664,0
CUST_24580,29,61000,RENT,12,VENTURE,D,10000,16.07,0,0.16,N,9,Male,Married,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Unemployed,12,0.163934426,11872.3883,0.358563743,3,0.84588729,0
CUST_24581,28,75000,MORTGAGE,3,HOMEIMPROVEMENT,A,15000,8.9,0,0.2,N,9,Male,Married,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Part-time,36,0.2,19167.00834,0.455560111,12,0.74419216,1
CUST_24582,35,75000,OWN,9,VENTURE,A,7600,,0,0.1,N,7,Male,Single,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,24,0.101333333,11194.86359,0.250598181,7,0.063992363,1
CUST_24583,27,43200,RENT,9,MEDICAL,C,4000,13.48,0,0.09,N,7,Male,Divorced,Master,USA,Texas,Houston,29.7604,-95.3698,Full-time,60,0.092592593,5305.006844,0.215393677,11,0.798755572,0
CUST_24584,34,44000,RENT,2,VENTURE,B,4000,10.36,0,0.09,N,9,Female,Married,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Part-time,36,0.090909091,9340.097708,0.303184039,6,0.109289488,1
CUST_24585,33,75000,MORTGAGE,,PERSONAL,A,6000,7.9,0,0.08,N,8,Female,Married,High School,USA,California,San Francisco,37.7749,-122.4194,Self-employed,36,0.08,9283.704206,0.203782723,13,0.898272139,1
CUST_24586,32,75000,MORTGAGE,12,HOMEIMPROVEMENT,B,12000,10.65,0,0.16,N,5,Male,Single,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.16,7087.712433,0.254502832,5,0.583878121,0
CUST_24587,27,75000,MORTGAGE,0,PERSONAL,A,7500,8.9,0,0.1,N,10,Female,Married,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Full-time,60,0.1,8388.317027,0.211844227,10,0.309317036,0
CUST_24588,29,75000,OWN,5,VENTURE,B,6000,12.69,0,0.08,N,7,Female,Married,High School,UK,England,London,51.5074,-0.1278,Full-time,24,0.08,20629.84015,0.355064535,2,0.340227553,1
CUST_24589,28,45000,RENT,0,EDUCATION,A,4000,,0,0.09,N,8,Male,Married,Master,USA,Texas,Dallas,32.7767,-96.797,Unemployed,24,0.088888889,11368.65554,0.341525679,15,0.858632894,0
CUST_24590,28,75000,MORTGAGE,5,MEDICAL,A,16800,6.03,0,0.22,N,8,Female,Single,High School,Canada,BC,Victoria,48.4284,-123.3656,Full-time,36,0.224,8763.456648,0.340846089,13,0.501212463,2
CUST_24591,35,75000,MORTGAGE,5,DEBTCONSOLIDATION,C,4000,14.27,0,0.05,Y,5,Female,Divorced,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,24,0.053333333,5556.560326,0.127420804,4,0.692456465,0
CUST_24592,27,75000,MORTGAGE,6,PERSONAL,A,3500,6.03,0,0.05,N,10,Male,Married,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,12,0.046666667,7797.59535,0.150634605,5,0.87656881,2
CUST_24593,29,39000,RENT,0,VENTURE,D,4000,15.99,1,0.1,Y,5,Female,Single,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Part-time,60,0.102564103,8838.665657,0.329196555,3,0.56011468,0
CUST_24594,28,75000,MORTGAGE,2,PERSONAL,C,15000,14.65,0,0.2,Y,7,Female,Single,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,36,0.2,4033.85948,0.253784793,1,0.152541402,0
CUST_24595,32,75000,MORTGAGE,14,PERSONAL,C,5600,15.96,0,0.07,Y,9,Female,Single,High School,USA,Texas,Dallas,32.7767,-96.797,Self-employed,36,0.074666667,13592.70441,0.255902725,14,0.896077217,0
CUST_24596,31,45000,RENT,0,EDUCATION,C,4000,13.43,0,0.09,N,6,Female,Married,High School,USA,New York,Buffalo,42.8864,-78.8784,Part-time,36,0.088888889,6037.867686,0.223063726,2,0.224851662,0
CUST_24597,28,69000,MORTGAGE,4,EDUCATION,D,30000,,1,0.43,Y,9,Female,Single,Bachelor,Canada,Quebec,Quebec City,46.8139,-71.208,Part-time,60,0.434782609,14825.10915,0.649639263,4,0.497215109,0
CUST_24598,27,75000,MORTGAGE,4,DEBTCONSOLIDATION,B,6625,,0,0.09,N,10,Male,Single,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,36,0.088333333,9131.482995,0.21008644,2,0.384402631,0
CUST_24599,30,75000,MORTGAGE,3,VENTURE,A,18750,7.9,0,0.25,N,6,Female,Widowed,Bachelor,UK,Scotland,Glasgow,55.8642,-4.2518,Self-employed,24,0.25,6842.421455,0.341232286,15,0.92731184,1
CUST_24600,31,75000,MORTGAGE,8,EDUCATION,D,16500,16.77,0,0.22,Y,8,Male,Single,Master,USA,California,San Francisco,37.7749,-122.4194,Self-employed,24,0.22,21577.0855,0.507694473,8,0.707374721,0
CUST_24601,30,45200,RENT,0,MEDICAL,B,4000,10.59,0,0.09,N,8,Female,Single,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Self-employed,36,0.088495575,4316.979057,0.184003961,8,0.412430239,1
CUST_24602,29,45204,RENT,8,MEDICAL,B,4000,11.48,0,0.09,N,7,Female,Single,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Full-time,36,0.088487744,3659.474084,0.169442396,12,0.186598411,0
CUST_24603,35,75000,MORTGAGE,2,PERSONAL,C,20000,13.49,0,0.27,Y,5,Male,Married,PhD,USA,Texas,Houston,29.7604,-95.3698,Full-time,60,0.266666667,14989.33252,0.466524434,3,0.150828253,0
CUST_24604,32,75000,MORTGAGE,8,MEDICAL,A,14000,6.03,0,0.19,N,10,Female,Married,PhD,UK,England,London,51.5074,-0.1278,Self-employed,36,0.186666667,17637.60398,0.42183472,8,0.133196418,0
CUST_24605,27,45468,RENT,2,VENTURE,C,4000,13.99,0,0.09,Y,5,Female,Married,High School,USA,Texas,Dallas,32.7767,-96.797,Full-time,36,0.08797396,4086.53564,0.17785114,7,0.535583405,0
CUST_24606,33,75000,MORTGAGE,6,MEDICAL,A,6000,7.51,0,0.08,N,8,Male,Married,PhD,UK,England,London,51.5074,-0.1278,Full-time,36,0.08,12550.48886,0.247339852,15,0.627311089,2
CUST_24607,32,75000,MORTGAGE,4,HOMEIMPROVEMENT,B,12000,11.71,0,0.16,N,6,Female,Married,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,60,0.16,18072.83611,0.400971148,4,0.720094301,0
CUST_24608,31,62004,RENT,1,VENTURE,C,10000,12.84,0,0.16,N,5,Male,Single,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,60,0.161279917,6133.099269,0.260194492,2,0.328583185,0
CUST_24609,34,75000,MORTGAGE,3,MEDICAL,A,3000,7.9,0,0.04,N,5,Male,Single,Master,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,60,0.04,12663.7354,0.208849805,1,0.436352095,2
CUST_24610,31,69000,MORTGAGE,15,EDUCATION,A,4050,7.51,1,0.06,N,7,Male,Married,High School,UK,Wales,Swansea,51.6214,-3.9436,Full-time,60,0.058695652,17937.65039,0.3186616,11,0.464480645,1
CUST_24611,35,69000,MORTGAGE,2,VENTURE,D,25500,17.27,1,0.37,N,5,Female,Single,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Self-employed,60,0.369565217,16501.12041,0.60871189,1,0.31193525,0
CUST_24612,29,63000,RENT,13,MEDICAL,A,10000,7.49,0,0.16,N,8,Female,Married,Bachelor,UK,Wales,Swansea,51.6214,-3.9436,Full-time,60,0.158730159,10150.86186,0.31985495,5,0.250366222,1
CUST_24613,29,63000,RENT,5,PERSONAL,D,10000,15.33,0,0.16,N,9,Female,Married,Bachelor,UK,Scotland,Glasgow,55.8642,-4.2518,Part-time,60,0.158730159,12718.25367,0.360607201,14,0.640241168,1
CUST_24614,33,75000,MORTGAGE,13,MEDICAL,B,25000,10.65,0,0.33,N,7,Male,Divorced,Master,USA,New York,Buffalo,42.8864,-78.8784,Part-time,36,0.333333333,8447.645555,0.445968607,7,0.785204776,0
CUST_24615,27,64000,RENT,0,PERSONAL,C,10000,15.27,0,0.16,Y,10,Female,Single,Bachelor,Canada,Quebec,Quebec City,46.8139,-71.208,Self-employed,24,0.15625,10573.79026,0.321465473,5,0.44599591,0
CUST_24616,32,64000,RENT,1,EDUCATION,B,10000,12.69,0,0.16,N,10,Female,Single,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Part-time,12,0.15625,5331.90968,0.239561089,7,0.232657787,1
CUST_24617,29,75000,MORTGAGE,2,MEDICAL,C,8000,12.99,0,0.11,N,10,Male,Single,Master,USA,California,San Francisco,37.7749,-122.4194,Self-employed,36,0.106666667,21914.05665,0.398854089,4,0.607434144,1
CUST_24618,29,75000,MORTGAGE,8,MEDICAL,A,4200,5.42,0,0.06,N,9,Male,Married,High School,USA,California,San Francisco,37.7749,-122.4194,Self-employed,36,0.056,20417.64859,0.328235315,13,0.409529125,0
CUST_24619,30,64000,RENT,4,DEBTCONSOLIDATION,B,10000,11.99,0,0.16,N,6,Male,Married,Master,UK,England,London,51.5074,-0.1278,Self-employed,36,0.15625,15464.53788,0.397883404,8,0.236640479,0
CUST_24620,28,64000,RENT,1,HOMEIMPROVEMENT,C,10000,11.66,0,0.16,Y,8,Male,Married,High School,UK,England,London,51.5074,-0.1278,Full-time,36,0.15625,10650.51508,0.322664298,3,0.641447445,1
CUST_24621,28,64125,RENT,2,DEBTCONSOLIDATION,B,10000,10.65,0,0.16,N,7,Female,Divorced,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Part-time,12,0.155945419,17390.61541,0.4271441,13,0.764994998,1
CUST_24622,31,75000,MORTGAGE,4,MEDICAL,B,13800,,0,0.18,N,9,Male,Married,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Self-employed,60,0.184,16959.81845,0.410130913,4,0.409271918,1
CUST_24623,29,75000,MORTGAGE,6,MEDICAL,A,8000,5.42,0,0.11,N,5,Male,Single,High School,Canada,BC,Victoria,48.4284,-123.3656,Full-time,60,0.106666667,8801.601699,0.224021356,13,0.515991952,0
CUST_24624,31,75000,MORTGAGE,6,VENTURE,A,3000,8.49,0,0.04,N,5,Male,Married,Bachelor,USA,New York,New York City,40.7128,-74.006,Self-employed,60,0.04,13235.22441,0.216469659,12,0.120124514,0
CUST_24625,29,64500,RENT,5,MEDICAL,A,10000,8.94,0,0.16,N,7,Male,Single,Master,USA,Texas,Houston,29.7604,-95.3698,Part-time,24,0.15503876,4155.604068,0.21946673,2,0.743448157,0
CUST_24626,29,75000,MORTGAGE,2,PERSONAL,A,9000,,0,0.12,N,6,Female,Single,Bachelor,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,36,0.12,11658.96248,0.275452833,1,0.820170978,1
CUST_24627,32,75000,MORTGAGE,6,PERSONAL,B,5000,11.49,0,0.07,N,8,Female,Single,High School,USA,California,San Francisco,37.7749,-122.4194,Part-time,12,0.066666667,8779.91539,0.183732205,12,0.907505074,0
CUST_24628,28,64600,RENT,3,PERSONAL,C,10000,13.48,0,0.15,Y,7,Male,Married,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,36,0.154798762,4942.396013,0.23130644,1,0.364250561,0
CUST_24629,33,75000,MORTGAGE,6,DEBTCONSOLIDATION,B,10000,10.99,0,0.13,N,10,Male,Divorced,High School,UK,Wales,Cardiff,51.4816,-3.1791,Part-time,36,0.133333333,21063.12764,0.414175035,15,0.671943334,1
